Label;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;x24;x25;x26;x27;x28;x29;x30;x31;x32;x33;x34;x35;x36;x37;x38;x39;x40;x41;x42;x43;x44;x45;x46;x47;x48;x49;x50;x51;x52;x53;x54;x55;x56;x57
0;0;0;0;0;0;0.74;0;0;0;0.74;0;0.37;0;0;0;0;0;0;2.61;0;1.49;0;0;0;0.37;0.37;0;0.74;0;0;0;0;0.37;0;0;0.37;0.37;0;0.37;0;0;0.37;0;0.74;0.37;0;0;0;0;0.405;0;0;0;0;2.28;11;130
1;0;0.55;0.55;0;1.1;0.55;2.2;0;0;0.55;0;0.55;0;0;0;0;0;0.55;3.31;0;1.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.55;0;0;0;0;0.165;0;0.496;0;0.082;16.782;148;386
1;0;0;0.29;0;0.88;0.14;0;0;0.88;0;0;0.73;0.14;0;0;0;0.29;0;2.2;0;0.88;0;0.14;0.29;0;0;0;0;0;0;0;0;0;0;0.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.097;0;0.388;0.048;0.024;2.264;49;428
0;2.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1;2;11
1;0;0;1.28;0;0;0;0;0;0;0;0;1.28;0;0;0;0;0;0;1.28;0;6.41;0;0;1.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.204;0;5.181;25;57
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5
1;0;0;1.61;0;0;0;1.61;0;0;0;0;0;0;0;0;1.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.61;0;0;0;0;0.268;0;0.804;0;0;2.466;17;37
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.19;0;4.87;0;0;9.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;7
0;0.19;0;0;0;0;0;0;0;0;0;0;0.96;0.38;0;0;0;0.58;0;0;0;0;0;0.38;0;3.48;0;0;0;0;0;0;0;0;0;0;0.19;0.19;0.19;0;0;0;0;0;0;0;0;0;0;0.027;0.108;0;0;0.108;0;2.634;23;303
1;0.43;0;0.43;0;0.43;0.43;0;0;0;0.87;0;0.43;0;0;0;0;3.49;0;1.31;0;1.74;0;1.31;0;0;0;0.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.298;0.149;0.074;2.955;47;133
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.347;0;0;3;7;9
1;0.25;0;0.25;0;0.5;0;0.25;0;0;0;0.5;0.76;0;0;0;0.5;0;0;1.52;0;1.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0.25;0;0;0;0;0;0;0;0.041;0;0.082;0.041;0.041;1.89;18;225
0;0;0;0.69;0;0;0;0;0;0;0;0;1.39;0;0;0;0;0;0;0;0;0;0;0;0;2.79;0;0;0;0;0;0;0;0.69;0;0;0;0;0;0;0;0;0;0;1.39;0;0;0;0;0;0;0;0;0;0;1.268;4;52
0;0;1.62;0.54;0;0;0;0;0;0;0.54;0;1.62;0;0;0;0;0;0;1.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.08;0;0;0;0.484;0;0;0;0;1.769;27;69
0;0;0;0;0;0;0;0;0;0;0;0;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.85;0;0;0;0;0;0;0;1.85;0;0;0;0;3.7;0;0;0;0;0;0;0;0.308;0;0;0;0;2;11;26
0;0.09;0;0.48;0;0;0.29;0;0;0;0.09;0;0;0.19;0;0;0.09;0.19;0.58;1.35;0;0.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38;3.1;0;0;0.015;0.03;0;0;0.046;0;1.722;17;267
0;0.35;0;0.35;0;0;0;0;0;0;0;0;0.35;0;0;0;0;0;0;1.42;0;0.71;0;0;0;0;0;0.35;0;0;0;0;0;0.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.292;4;84
1;0;0;0.3;0;0.3;0.9;0;0.3;0;0;0;0.3;0.3;0;0;0.3;0.3;0.3;2.11;0;3.02;0;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0;0.21;0;0;0.21;0.052;1.738;11;186
0;0;0.8;0;0;0.6;0;0;0.2;0;0.2;0;0;0;0;0;1.8;0;2.2;1.8;0;2.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0;0;0.06;0;0;2.533;43;228
1;0;0;0;0;0;0;0;2.94;0;0;0;0;0;0;0;0;0;0;0;0;0;2.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.45;14.5;42;87
1;0;0;0;0;0.54;0.27;0;1.62;0;1.62;0;0;0;0;0.54;0;0;0.27;2.16;0;2.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.35;0;0;0;1.62;0;0;0;0;0;0;0;0;0;0.038;0.038;0.463;0;0;7.941;65;405
0;0;0;0;0;0;0;0;0;0;0;0;0.71;0.71;0;0;0;0;0;0.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.71;0;0;0;0.125;0;0;0.125;0;1.272;4;28
0;0;0;0.41;0;0.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.41;0;0;0;0.41;0;0;0;0;0;0;0.41;0;0.41;0;0;0;0;0;0;0;0;1.522;11;67
0;0;0;1.19;0;0;0;0;0.59;0;0;0;0;0;0;1.19;0;0;0;2.97;0;1.19;0;0;0;1.78;1.19;2.38;0.59;0.59;0.59;0.59;0.59;0;0.59;0.59;0.59;0;0;0.59;0.59;0;0;0.59;0;1.19;0;0;0;0;0.197;0.098;0;0;0;2.203;12;119
0;0;0;0;0;0;0;0;0;0;0;0;1.81;0;0;0;0;0;0;1.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0;0;0;0;0;0;0;0.159;0;0;0.159;0;1.515;5;50
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.166;4;13
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5
0;0;0;0;0;0;0.57;0;0;0;0;0;0;0;0;0;0;0;0;0.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.57;0;0;0;0;0;0;0.57;0;2.31;0;0;0;0;0.089;0.179;0;0.089;0;0;2.204;10;97
1;0;0.42;0.42;0;0;0;0;0;0;0;0;0.84;0;0;0;0;0;0.84;2.95;0;2.53;0;0.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.075;0;0.6;0.3;0;4.02;82;197
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;8.29;0.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.218;0.087;0;0.174;0.174;0.437;9.186;126;937
1;0;0;0;0;0;0;1.23;0;0;0;0;0;0;0;0;1.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.947;0;0;1.379;8;40
0;0;0;0;0;0;0;0;0;0;2.98;0;0;0;0;1.49;0;0;0;0;0;0;0;0;0;1.49;1.49;0;0;0;0;0;0;0;0;0;0;1.49;0;0;0;0;0;1.49;0;0;0;0;0;0;0.209;0.209;0;0;0;3.5;17;49
0;0;0;0;0;0;0;0;0;0;0.58;0;2.33;0;0;0;0.58;0;0;1.75;0;3.5;0;0;0;0;0.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.58;0;0;0;0;0;0.195;0;0.097;0;0;2.157;11;41
1;0;0;0;0;1.63;0;0;0;0;1.63;0;0.81;0;0;0;0;0;0;3.27;0;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;1.558;11;53
0;0;0;0;0;0;0;0;0;0;0;0;1.48;0;0;0;0;0;0;0;0;0;0;0;0;2.22;0.74;0;0;0;0.74;0;0;0;0;0;0;1.48;0;1.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.228;53;148
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.476;0;0;0;0;1.285;3;18
1;0.43;0.4;0.37;0;0.15;0.09;0.06;0.12;0.5;0.97;0.25;0.69;0.4;1.06;0.03;0.15;0.25;0;2.57;0;1.41;1.28;0.31;0.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06;0;0;0;0.031;0.122;0.01;0.345;0.42;0.266;8.016;178;3303
0;0;0;0;0.15;0.46;0;0;0.15;0;0;0;0.92;0;0.15;0;0;0.46;0;0;0;0;0;0;0;2.15;0.3;0;0;0.3;0.92;0;0;0;0;0;0.3;0.15;0;0;0;0;0;0;0;0.15;0;0;0;0;0.085;0;0;0;0;1.535;6;238
0;0;2.07;0;0;0;0;0;0;1.55;0;0;0.51;0;0;0;0;0;0;1.03;0;0;0;0;0;0.51;0;2.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.141;0.211;25.812;104;413
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.22;0;0;0;0;0;0;0;0;0;1.5;4;18
1;0;0;0.56;0;0;0;0;0;0;1.12;0;0;0;0;0;0;0;0;1.69;0;0.56;2.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.493;0.197;0.394;0;0.394;3.537;22;237
1;0.12;0.19;0.7;0;0.44;0;0.06;0;0.57;0.5;0.25;0.95;0.06;0;0.19;0;0.06;0;3.82;0.19;2.48;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0.06;0;0;0;0;0;0;0.06;0;0;0;0;0;0;0;0.102;0;0.133;0.041;0.143;3.29;74;1030
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5
0;0.87;0;0.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.493;0;0;0;0;1.344;4;39
1;0.06;0.12;0.77;0;0.19;0.32;0.38;0;0.06;0;0;0.64;0.25;0;0.12;0;0;0.12;1.67;0.06;0.7;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06;0;0;0;0;0.04;0.03;0;0.244;0.071;0;1.732;43;750
0;0;7.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0;1.75;0;0;0;0;0;3.5;0;0;0;0;0;0;0;0;0;1.75;0;0;0;0;0;1.75;0;1.75;0;0;0;0;0;0;0;0;0.286;1.826;13;42
1;0.5;0.46;0.34;0;0.15;0.03;0;0.19;0.57;0.65;0.3;0.73;0.65;1.27;0.03;0.23;0.42;0;3.08;0;1.34;0;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03;0;0;0;0.011;0.077;0;0.335;1.281;0.125;7.202;595;2413
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.33;4.16;4.16;4.16;4.16;4.16;4.16;4.16;0;4.16;4.16;4.16;0;0;0;4.16;0;0;0;0;0;0;0;0;0;1.092;0;0;0;0;3.333;11;30
0;0.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.377;0;0;1;1;33
0;0;0;0;0;0;0;0;0;0;0.42;0;0.42;0;0;0;0;0;0;3.4;0;0.42;0;0;0.42;1.27;0.85;0;0.85;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0.155;0;0;0;0;2.555;11;92
0;0;0;2.27;0;0;0;0;0;0;0;0;2.27;0;0;0;1.13;0;1.13;2.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.13;0;0;0;0.143;0;0;0;0;8.761;77;184
1;0;0;0.76;0;0.76;0;0.5;0.5;0;1.01;0;0.25;1.52;0;0.76;0;0;1.52;2.03;0;1.52;0;0.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0.078;0;0.433;0.433;0;2.441;19;249
1;0.6;0;0.36;0;1.44;0;0;0;0.24;1.32;0.72;2.52;0.6;0;0;0.6;0.24;0;4.44;0;1.8;0;0.72;0.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12;0;0;0;0;0.04;0;0.101;0.202;0;3.548;54;479
0;0;0;0.73;0;0;0;0;0.73;0;0;0;1.47;0;0;0;0;0;0;0;0;0;0;0;0;2.94;4.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.73;0;0;0.107;0;0;0;0;1.695;9;78
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.23;1.23;0;4.93;0;3.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.23;0;0;0;0;0;0;0.234;0;0;4.176;41;71
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.69;5.93;0;0.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.84;0;0;0.84;0;0.84;0;0;0;0;0;0;0;0;1.285;4;36
0;0;0;0;0;0;0;0;0;0;0;0;0.74;0;0;0;0;0;0.74;1.49;0;0;0;0;0;4.47;2.23;0;0.74;0;0.74;0.74;0;0;0;0.74;0.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0.102;0.204;0.102;0;0.204;2.121;10;87
0;0;0;0.08;0;0.17;0;0;0.08;0.08;0;0;0.43;0.08;0;0;0;0;0;0;0;0;0;0.08;0;3.54;0;0;0;0;0;0;0;0;0;0;0.77;0.17;0;0;0;0;0.08;0;0.17;0;0;0;0.17;0.08;0.045;0;0;0.011;0;2.45;25;566
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3
1;0;0;0;0;0;0;1.47;0;0;0;0;0;0;0;0;0;0;0;0;0;1.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.496;0;0;0;0.248;1.985;3.15;12;63
1;0;0;0;0;0;0;0;0;0.91;0;0;0;0;0;0;0;0;0;0.91;0;2.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.132;0;0.531;0;0;2.9;28;87
0;0;0;0;0;0;0;0;0;0;0.29;0;0;0;0;0;0;0;0;0.58;0;0.58;0;0;0;3.51;2.34;0.87;2.34;0.58;1.17;0.58;0.58;0;0.58;1.17;0.58;0.29;0;0.87;0.58;0;0.87;0.29;0;0.58;0;0;0;0.091;0.637;0.045;0;0;0;3.552;37;373
1;0;0.81;1.47;0;1.3;0;0.98;0.98;0.32;1.79;0;0.81;0;0;0.32;0.49;0.65;0;0.98;0.16;1.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16;0;0;0;0.16;0;0;0;0;0;0;0;0;0;0.246;0;0.179;0.673;0;2.922;113;640
0;0.51;0;0.51;0;1.53;0.51;0;0;0;0;0;0.51;0;0;0;0;0;0;3.58;0;0;0;0;0;2.56;0;2.05;0.51;0.51;2.05;0.51;0.51;0;0.51;0.51;1.02;0;0;0;0.51;0;0;0;0;1.02;0.51;0;0;0;0.27;0;0;0;0;1.983;24;121
1;0.08;0;0.93;0;1.52;0.33;0;0.08;0.67;0;0.25;0.67;0.16;0;1.69;0.08;0;1.1;1.86;0.16;0.42;0;1.1;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16;0;0;0.16;0;0.08;0.08;0;0;0.012;0.101;0;0.356;0.101;0.012;11.32;669;1834
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.38;0;1.69;0;0;0;1.69;1.69;1.69;0;0;0;0;0;0;0;0;0;0;0;1.69;0;0;0;0;0;1.69;0;0;0;0;0.315;0;0;0.63;0;3.083;12;37
0;0.36;0;0.73;0;0;0;0;0;0;0.73;0;0.73;0;0;0;0;0;0;3.3;0;0;0;0;0;0.73;1.1;0;0.73;0.36;0.36;0;0;0;0;0.36;0.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0.231;0;0;0;0;2.482;16;144
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;7
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.25;0;0;0;0;0;0;0;0;0;1;1;6
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.428;4;10
0;0;0;0;0;0;0;0;0;0;1.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.36;1.36;0;2.73;0;0;0;0;0;0;0;1.36;0;0;1.36;0;0;0;0;0;0;0;0;0;0;0.475;0;0;0;0;3.478;11;80
0;0;0;0;0;0;0;0;0;0;0;0;5.26;0;0;0;0;0;0;0;0;0;0;0;0;2.63;2.63;0;0;5.26;0;0;0;0;0;0;0;0;0;0;0;0;7.89;0;0;0;0;0;0;0;0;0;0;0;0;1.4;3;14
0;0;0;0.28;0;0;0;0;0;0;0.57;0;1.43;0;0;0;0;0;0;0;0;0.28;0;0;0;0.28;1.14;0;0;0;0;0;0;0;0;0.28;0;1.14;0;0;0;0;0;0;1.14;0;0;0;0.28;0;0.43;0;0;0;0;2.902;55;238
1;0.28;0;0.28;0;1.43;0.28;0;0.14;0;0;0;1.14;0;0;0;0.14;0.42;0;3.86;0;1.28;0;0.14;0.42;0;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0.047;0;0.094;0.118;0.023;1.42;27;250
1;0.49;0;0.99;0;0;0.99;0;0;0;0.99;0.99;2.48;0.49;0;0;4.97;0.99;0;3.48;0;1.99;0;0.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.34;0;0.17;0;0;1.468;8;94
0;0.23;0;0;0;0;0.23;0;0;0;0;0;0.92;0.46;0;0;0;0;0;2.76;0;2.76;0;0;0.69;0;0;0;0;0;0;0;0;0.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.445;0;0.202;0.121;0;1.945;7;142
0;0;0;0;0;0.81;0;0;0;0;1.22;0;0.4;0;0;0;0;0;0;0.4;0;0.4;0;0;0;4.08;4.08;0;0;0;1.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.754;8;93
0;0;0;0;0;0.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0.58;0;0;0;0;0;0.58;0.58;0;0;0;0;0;0;0;0;0;1.16;1.74;0;0.58;0;0;0;0.58;0;0;0;0;1.74;0;0;0.118;0;0;0;6.428;98;315
1;0;0.34;0.69;0;0.34;0.69;0.34;0;0;1.04;0.34;1.38;0;0;0;0.69;0;0.69;4.86;0;1.73;0;0;1.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.058;0;0.638;0.174;0;2.17;8;89
0;0;0;0;0;0;0;0;0;0;0;0;1.74;0;0;0;0;0;0;2.9;0;0.58;0;0;0;0;0;0.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.201;0;0;0;0;1.794;6;70
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.92;0;0.64;0;0;0;0;3.2;0;0;0;0;0;0;0;0;0;0.64;0;0;0;0;0;0;0;0;0;0;0;0;0.213;0;0;0.106;0;0;2.714;47;95
0;0;0.29;0.29;0;0.29;0;0;0.29;0;0;0.29;1.45;0;0;0;0;0.58;0;1.16;0;1.45;0;0;0;0.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.037;0.113;0;0;0.037;0;1.531;7;147
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.333;8;10
0;0;0;0;0;0;0;0;0;0;0;0;3.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.438;0;0;0;0;1;1;9
1;0;0;0.18;0;0.55;0.37;0.18;0.18;0;0.18;0;0.18;0;0;0;0;0;0;0.74;0;0.37;0;0.18;0;0;0;0;0;0;0;0;0;0.55;0;0;0.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0.081;0;0;0.027;1.625;2.326;11;363
1;0;0;0.8;0;0.8;1.61;0;0;0;0;0;0.8;1.61;0;0;0;0;0;4.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.875;0;0;6;48;138
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4
1;0;0;0;0;1.65;0;0;0;0.82;0;0;1.65;0;0;0;0.82;0;0;1.65;0;0.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.415;0;0;0;0;1.769;11;69
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.375;4;11
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.69;4.34;4.34;4.34;4.34;4.34;4.34;4.34;0;4.34;4.34;4.34;0;0;0;4.34;0;0;0;0;0;0;0;0;0;1.19;0;0;0;0;3.333;11;30
0;0;0;0;0;3.44;0;0;0;0;0;0;3.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.574;0;0;0;0;1.714;4;12
0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5;0;0;0;0;7.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5;0;0;0;0;0;0;0;0;0;2.142;5;15
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5
0;0;0;0;0;0;0;0;0;0;0;0;0.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11;0;0;0.22;0;0;0.33;0.11;0;0;0;0;0.11;0;0;0;0;0;0;0.053;0.16;0;0;0;0;2.367;24;651
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.17;0;0;0;0;0.422;0;0.422;0.634;0;4.066;17;61
1;0.49;0.28;0.4;0;0.09;0.11;0.02;0.21;0.42;0.75;0.23;0.89;0.54;1.06;0;0.16;0.33;0.02;3.23;0;1.46;0;1.03;0.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02;0;0;0;0;0.058;0;0.382;0.847;0.141;5.783;193;3210
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3
1;0;0;0;0;0;0;0;0;0;0;0;1.33;0;0;0;1.33;0;0;2.66;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.326;0;0;2.2;11;44
0;0;0;0;0;0.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.34;0;0;0;0;0;0;0;0.44;0;0;0;0;0.44;0;0;0;0;0;0;0;0;0;0;0;0;3.901;33;398
